Date,Year,Month,MonthName,Quarter,ClinicName,ProviderName,Specialty,ApptTypeName,ApptCount,CompletedCount,NoShowCount,CancelCount,NoShowRatePct,CancelRatePct,UtilizationPct,AvgWaitDays
2025-09-14,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,Procedure,4,4,0,0,0.00,0.00,100.00,30.50
2025-09-14,2025,9,September,3,West County Internal Med,Garcia,Cardiology,Procedure,2,2,0,0,0.00,0.00,100.00,72.50
2025-09-14,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Follow-up,3,3,0,0,0.00,0.00,100.00,17.67
2025-09-14,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,198.00
2025-09-14,2025,9,September,3,West County Internal Med,Johnson,Dermatology,New Patient,3,3,0,0,0.00,0.00,100.00,96.33
2025-09-14,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Procedure,2,2,0,0,0.00,0.00,100.00,55.50
2025-09-14,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-14,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Procedure,3,3,0,0,0.00,0.00,100.00,29.00
2025-09-14,2025,9,September,3,West County Internal Med,Patel,Primary Care,Follow-up,2,1,1,0,50.00,0.00,50.00,7.00
2025-09-14,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-14,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,21.00
2025-09-15,2025,9,September,3,Downtown Specialty Care,Garcia,Cardiology,Procedure,1,0,1,0,100.00,0.00,0.00,160.00
2025-09-15,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Lab Review,2,2,0,0,0.00,0.00,100.00,4.50
2025-09-15,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Procedure,2,1,0,1,0.00,50.00,50.00,26.50
2025-09-15,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,137.00
2025-09-15,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,Lab Review,1,1,0,0,0.00,0.00,100.00,181.00
2025-09-15,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,57.00
2025-09-15,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,Lab Review,2,2,0,0,0.00,0.00,100.00,146.00
2025-09-15,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,49.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Garcia,Cardiology,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Annual Physical,2,1,1,0,50.00,0.00,50.00,7.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Procedure,4,4,0,0,0.00,0.00,100.00,99.25
2025-09-15,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,32.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Lab Review,1,1,0,0,0.00,0.00,100.00,35.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Annual Physical,2,1,1,0,50.00,0.00,50.00,7.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,New Patient,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,141.00
2025-09-15,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,Procedure,2,2,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,49.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Garcia,Cardiology,Procedure,1,1,0,0,0.00,0.00,100.00,130.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Follow-up,3,2,1,0,33.33,0.00,66.67,55.33
2025-09-15,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Lab Review,3,3,0,0,0.00,0.00,100.00,97.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Procedure,2,1,1,0,50.00,0.00,50.00,7.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,Lab Review,1,1,0,0,0.00,0.00,100.00,200.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,Procedure,2,1,1,0,50.00,0.00,50.00,41.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,Lab Review,1,1,0,0,0.00,0.00,100.00,35.00
2025-09-15,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,165.00
2025-09-15,2025,9,September,3,West County Internal Med,Garcia,Cardiology,Procedure,2,2,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Annual Physical,3,2,1,0,33.33,0.00,66.67,168.33
2025-09-15,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Follow-up,3,2,1,0,33.33,0.00,66.67,60.00
2025-09-15,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Lab Review,4,4,0,0,0.00,0.00,100.00,26.25
2025-09-15,2025,9,September,3,West County Internal Med,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,192.00
2025-09-15,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Procedure,3,3,0,0,0.00,0.00,100.00,63.00
2025-09-15,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Follow-up,1,1,0,0,0.00,0.00,100.00,148.00
2025-09-15,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,New Patient,2,2,0,0,0.00,0.00,100.00,30.00
2025-09-15,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Procedure,2,1,1,0,50.00,0.00,50.00,66.00
2025-09-15,2025,9,September,3,West County Internal Med,Patel,Primary Care,Annual Physical,3,3,0,0,0.00,0.00,100.00,41.33
2025-09-15,2025,9,September,3,West County Internal Med,Patel,Primary Care,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,West County Internal Med,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,West County Internal Med,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-15,2025,9,September,3,West County Internal Med,Smith,Pediatrics,New Patient,2,2,0,0,0.00,0.00,100.00,147.00
2025-09-15,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Procedure,3,3,0,0,0.00,0.00,100.00,3.67
2025-09-16,2025,9,September,3,Downtown Specialty Care,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,9.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,131.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,24.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,New Patient,1,0,1,0,100.00,0.00,0.00,40.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Procedure,2,2,0,0,0.00,0.00,100.00,147.50
2025-09-16,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,Follow-up,2,2,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,171.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,Annual Physical,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,199.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,91.00
2025-09-16,2025,9,September,3,Downtown Specialty Care,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Annual Physical,2,2,0,0,0.00,0.00,100.00,105.00
2025-09-16,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,175.00
2025-09-16,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Lab Review,2,2,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,119.00
2025-09-16,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,20.00
2025-09-16,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,Annual Physical,1,1,0,0,0.00,0.00,100.00,6.00
2025-09-16,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,Procedure,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-16,2025,9,September,3,Northside Pediatrics,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,42.00
2025-09-16,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Follow-up,2,2,0,0,0.00,0.00,100.00,93.50
2025-09-16,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Procedure,3,2,1,0,33.33,0.00,66.67,46.67
2025-09-16,2025,9,September,3,Northside Pediatrics,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,121.00
2025-09-16,2025,9,September,3,Northside Pediatrics,Nguyen,Internal Med,Procedure,2,2,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,Annual Physical,1,1,0,0,0.00,0.00,100.00,59.00
2025-09-16,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,New Patient,1,0,1,0,100.00,0.00,0.00,165.00
2025-09-16,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,69.50
2025-09-16,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,Follow-up,2,2,0,0,0.00,0.00,100.00,18.00
2025-09-16,2025,9,September,3,West County Internal Med,Garcia,Cardiology,New Patient,1,0,1,0,100.00,0.00,0.00,46.00
2025-09-16,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Annual Physical,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-16,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,49.00
2025-09-16,2025,9,September,3,West County Internal Med,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,144.00
2025-09-16,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Procedure,1,1,0,0,0.00,0.00,100.00,172.00
2025-09-16,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,170.00
2025-09-16,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Procedure,2,2,0,0,0.00,0.00,100.00,86.00
2025-09-16,2025,9,September,3,West County Internal Med,Patel,Primary Care,Annual Physical,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,West County Internal Med,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-16,2025,9,September,3,West County Internal Med,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,12.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Garcia,Cardiology,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,126.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,56.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Procedure,2,0,1,1,50.00,50.00,0.00,26.50
2025-09-17,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,Follow-up,1,1,0,0,0.00,0.00,100.00,197.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,130.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,New Patient,1,0,1,0,100.00,0.00,0.00,157.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,Procedure,3,3,0,0,0.00,0.00,100.00,14.67
2025-09-17,2025,9,September,3,Downtown Specialty Care,Smith,Pediatrics,Follow-up,1,0,1,0,100.00,0.00,0.00,132.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Smith,Pediatrics,Lab Review,1,1,0,0,0.00,0.00,100.00,77.00
2025-09-17,2025,9,September,3,Downtown Specialty Care,Smith,Pediatrics,Procedure,2,2,0,0,0.00,0.00,100.00,67.50
2025-09-17,2025,9,September,3,Midtown Family Clinic,Garcia,Cardiology,Procedure,2,2,0,0,0.00,0.00,100.00,22.50
2025-09-17,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Procedure,2,1,1,0,50.00,0.00,50.00,7.00
2025-09-17,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,New Patient,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-17,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Procedure,2,0,2,0,100.00,0.00,0.00,90.00
2025-09-17,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,96.50
2025-09-17,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,Lab Review,1,1,0,0,0.00,0.00,100.00,154.00
2025-09-17,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,93.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Garcia,Cardiology,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Garcia,Cardiology,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Follow-up,6,5,1,0,16.67,0.00,83.33,40.33
2025-09-17,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,New Patient,2,1,1,0,50.00,0.00,50.00,38.50
2025-09-17,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Procedure,1,1,0,0,0.00,0.00,100.00,161.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Nguyen,Internal Med,Annual Physical,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Nguyen,Internal Med,New Patient,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Nguyen,Internal Med,Procedure,3,3,0,0,0.00,0.00,100.00,107.67
2025-09-17,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,Follow-up,2,2,0,0,0.00,0.00,100.00,161.50
2025-09-17,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,Lab Review,1,1,0,0,0.00,0.00,100.00,149.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,Procedure,1,0,1,0,100.00,0.00,0.00,215.00
2025-09-17,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,New Patient,2,2,0,0,0.00,0.00,100.00,71.50
2025-09-17,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,West County Internal Med,Garcia,Cardiology,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,West County Internal Med,Garcia,Cardiology,Procedure,2,1,1,0,50.00,0.00,50.00,126.50
2025-09-17,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Lab Review,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-17,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Procedure,3,3,0,0,0.00,0.00,100.00,61.33
2025-09-17,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,168.00
2025-09-17,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,14.00
2025-09-17,2025,9,September,3,West County Internal Med,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,West County Internal Med,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-17,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,46.00
2025-09-17,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Lab Review,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-17,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Procedure,4,3,1,0,25.00,0.00,75.00,93.25
2025-09-18,2025,9,September,3,Downtown Specialty Care,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Downtown Specialty Care,Garcia,Cardiology,New Patient,1,1,0,0,0.00,0.00,100.00,112.00
2025-09-18,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Follow-up,3,3,0,0,0.00,0.00,100.00,73.33
2025-09-18,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,New Patient,2,2,0,0,0.00,0.00,100.00,80.00
2025-09-18,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Procedure,2,1,1,0,50.00,0.00,50.00,14.50
2025-09-18,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,Procedure,3,3,0,0,0.00,0.00,100.00,133.67
2025-09-18,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,171.00
2025-09-18,2025,9,September,3,Downtown Specialty Care,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,55.00
2025-09-18,2025,9,September,3,Downtown Specialty Care,Smith,Pediatrics,Procedure,2,2,0,0,0.00,0.00,100.00,73.00
2025-09-18,2025,9,September,3,Midtown Family Clinic,Garcia,Cardiology,Procedure,2,1,0,1,0.00,50.00,50.00,109.00
2025-09-18,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Annual Physical,2,2,0,0,0.00,0.00,100.00,25.50
2025-09-18,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Lab Review,2,2,0,0,0.00,0.00,100.00,133.00
2025-09-18,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Procedure,4,3,0,1,0.00,25.00,75.00,57.50
2025-09-18,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Follow-up,1,1,0,0,0.00,0.00,100.00,108.00
2025-09-18,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,Follow-up,2,2,0,0,0.00,0.00,100.00,64.50
2025-09-18,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Midtown Family Clinic,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Follow-up,3,3,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,New Patient,3,3,0,0,0.00,0.00,100.00,71.33
2025-09-18,2025,9,September,3,Northside Pediatrics,Johnson,Dermatology,Procedure,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Northside Pediatrics,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,143.00
2025-09-18,2025,9,September,3,Northside Pediatrics,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,143.00
2025-09-18,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,New Patient,2,1,1,0,50.00,0.00,50.00,44.00
2025-09-18,2025,9,September,3,Northside Pediatrics,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,82.50
2025-09-18,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,Annual Physical,1,0,1,0,100.00,0.00,0.00,179.00
2025-09-18,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-18,2025,9,September,3,Northside Pediatrics,Smith,Pediatrics,Procedure,2,2,0,0,0.00,0.00,100.00,104.00
2025-09-18,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,141.00
2025-09-18,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Follow-up,3,3,0,0,0.00,0.00,100.00,140.00
2025-09-18,2025,9,September,3,West County Internal Med,Johnson,Dermatology,Procedure,3,2,1,0,33.33,0.00,66.67,75.00
2025-09-18,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,3.00
2025-09-18,2025,9,September,3,West County Internal Med,Nguyen,Internal Med,Procedure,2,1,1,0,50.00,0.00,50.00,7.00
2025-09-18,2025,9,September,3,West County Internal Med,Patel,Primary Care,Follow-up,2,2,0,0,0.00,0.00,100.00,157.00
2025-09-18,2025,9,September,3,West County Internal Med,Patel,Primary Care,Lab Review,1,1,0,0,0.00,0.00,100.00,180.00
2025-09-18,2025,9,September,3,West County Internal Med,Patel,Primary Care,Procedure,2,1,1,0,50.00,0.00,50.00,18.00
2025-09-18,2025,9,September,3,West County Internal Med,Smith,Pediatrics,Procedure,3,3,0,0,0.00,0.00,100.00,5.33
2025-09-19,2025,9,September,3,Downtown Specialty Care,Garcia,Cardiology,Annual Physical,1,1,0,0,0.00,0.00,100.00,127.00
2025-09-19,2025,9,September,3,Downtown Specialty Care,Garcia,Cardiology,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-19,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Annual Physical,3,3,0,0,0.00,0.00,100.00,55.33
2025-09-19,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Lab Review,2,1,1,0,50.00,0.00,50.00,100.00
2025-09-19,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,0.00
2025-09-19,2025,9,September,3,Downtown Specialty Care,Johnson,Dermatology,Procedure,1,1,0,0,0.00,0.00,100.00,14.00
2025-09-19,2025,9,September,3,Downtown Specialty Care,Nguyen,Internal Med,New Patient,2,2,0,0,0.00,0.00,100.00,164.50
2025-09-19,2025,9,September,3,Downtown Specialty Care,Patel,Primary Care,Annual Physical,2,2,0,0,0.00,0.00,100.00,34.50
2025-09-19,2025,9,September,3,Downtown Specialty Care,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,5.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,45.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Garcia,Cardiology,Procedure,2,2,0,0,0.00,0.00,100.00,47.50
2025-09-19,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Follow-up,3,3,0,0,0.00,0.00,100.00,5.33
2025-09-19,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,New Patient,3,2,1,0,33.33,0.00,66.67,20.67
2025-09-19,2025,9,September,3,Midtown Family Clinic,Johnson,Dermatology,Procedure,3,3,0,0,0.00,0.00,100.00,7.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Annual Physical,1,0,1,0,100.00,0.00,0.00,28.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Follow-up,2,1,1,0,50.00,0.00,50.00,28.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Nguyen,Internal Med,Procedure,2,1,1,0,50.00,0.00,50.00,20.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Annual Physical,2,2,0,0,0.00,0.00,100.00,68.50
2025-09-19,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Follow-up,3,3,0,0,0.00,0.00,100.00,40.67
2025-09-19,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Lab Review,1,1,0,0,0.00,0.00,100.00,195.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,New Patient,1,0,1,0,100.00,0.00,0.00,7.00
2025-09-19,2025,9,September,3,Midtown Family Clinic,Patel,Primary Care,Procedure,3,3,0,0,0.00,0.00,100.00,43.00
